Id;Label;AltLabel;color
1040;Leslie Emma;Node_alt_1040;#E6E6E6
1041;Letts Billie;Node_alt_1041;#E6E6E6
1042;Lewis Charlton;Node_alt_1042;#E6E6E6
1043;Lim Suchen Christine;Node_alt_1043;#E6E6E6
1044;Litchfield Grace;Node_alt_1044;#E6E6E6
1045;Litsey Edwin;Node_alt_1045;#E6E6E6
1046;Livermore George;Node_alt_1046;#E6E6E6
1047;Locke David;Node_alt_1047;#E6E6E6
1048;Lockhart Caroline;Node_alt_1048;#E6E6E6
1049;Lofts Norah;Node_alt_1049;#E6E6E6
1050;Long Helen;Node_alt_1050;#E6E6E6
1051;Longstreet Helen;Node_alt_1051;#E6E6E6
1052;Loomis Charles;Node_alt_1052;#E6E6E6
1053;Looms George;Node_alt_1053;#E6E6E6
1054;Lord Karen;Node_alt_1054;#E6E6E6
1055;Lorimer George;Node_alt_1055;#E6E6E6
1056;Loring Emilie;Node_alt_1056;#E6E6E6
1057;Lott Bret;Node_alt_1057;#E6E6E6
1058;Lovelace Earl;Node_alt_1058;#E6E6E6
1059;Lowe Clara;Node_alt_1059;#E6E6E6
1060;Lowry Edward;Node_alt_1060;#E6E6E6
1061;Ludovici Anthony;Node_alt_1061;#E6E6E6
1062;Lyle Eugene;Node_alt_1062;#E6E6E6
1063;Lynde Francis;Node_alt_1063;#E6E6E6
1064;MacKinlay Kantor;Node_alt_1064;#E6E6E6
1065;MacLeod Alistair;Node_alt_1065;#E6E6E6
1066;Mann William J.;Node_alt_1066;#E6E6E6
1067;Martínez Tomás Eloy;Node_alt_1067;#FF7F00
1068;Matesis Pavlos;Node_alt_1068;#FF7F00
1069;Mehta Gita;Node_alt_1069;#E6E6E6
1070;Meruane Lina;Node_alt_1070;#FF7F00
1071;Middleton Stanley;Node_alt_1071;#E6E6E6
1072;Miller Caroline Pafford;Node_alt_1072;#E6E6E6
1073;Miller Sue;Node_alt_1073;#E6E6E6
1074;Miller Kei;Node_alt_1074;#E6E6E6
1075;Milne Alan Alexander;Node_alt_1075;#E6E6E6
1076;Mistry Rohinton;Node_alt_1076;#E6E6E6
1077;Mitchard Jacquelyn;Node_alt_1077;#E6E6E6
1078;Momaday Navarre Scott;Node_alt_1078;#E6E6E6
1079;More Hannah;Node_alt_1079;#E6E6E6
1080;Morgan Robert;Node_alt_1080;#E6E6E6
1081;Morris Mary McGarry;Node_alt_1081;#E6E6E6
1082;Mphahlele Es'kia;Node_alt_1082;#E6E6E6
1083;Mukherjee Bharati;Node_alt_1083;#E6E6E6
1084;Muller Carl;Node_alt_1084;#E6E6E6
1085;Murdoch Iris;Node_alt_1085;#E6E6E6
1086;Serpell Namwali;Node_alt_1086;#E6E6E6
1087;Narayan RK;Node_alt_1087;#E6E6E6
1088;Nasrallah Ibrahim;Node_alt_1088;#FF7F00
1089;Nasrin Taslima;Node_alt_1089;#FF7F00
1090;Nesbit Edith;Node_alt_1090;#E6E6E6
1091;Newby Percy Howard;Node_alt_1091;#E6E6E6
1092;Ninh Bao;Node_alt_1092;#FF7F00
1093;Yi Nu Nu;Node_alt_1093;#FF7F00
1094;O'Connor Edwin;Node_alt_1094;#E6E6E6
1095;O'Dell Tawni;Node_alt_1095;#E6E6E6
1096;St Omer Garth;Node_alt_1096;#E6E6E6
1097;Ondjaki Ondjaki;Node_alt_1097;#FF7F00
1098;Owuor Yvonne Adhiambo;Node_alt_1098;#FF7F00
1099;Parajuly Prajwal;Node_alt_1099;#E6E6E6
1100;Parsipur Shahrnush;Node_alt_1100;#FF7F00
1101;Paton Alan;Node_alt_1101;#E6E6E6
1102;Phillips Caryl;Node_alt_1102;#E6E6E6
1103;Poole Ernest;Node_alt_1103;#E6E6E6
1104;Quindlen Anna;Node_alt_1104;#E6E6E6
1105;Quiroga Horacio;Node_alt_1105;#FF7F00
1106;Randall FJ;Node_alt_1106;#E6E6E6
1107;Rand Edward;Node_alt_1107;#E6E6E6
1108;Rankin Carroll;Node_alt_1108;#E6E6E6
1109;Raper Eleanor;Node_alt_1109;#E6E6E6
1110;Ratner Vaddey;Node_alt_1110;#E6E6E6
1111;Ray Anna;Node_alt_1111;#E6E6E6
1112;Raymond Eveline;Node_alt_1112;#E6E6E6
1113;Reach Angus;Node_alt_1113;#E6E6E6
1114;Read George;Node_alt_1114;#E6E6E6
1115;Rebreanu Liviu;Node_alt_1115;#FF7F00
1116;Rechy John;Node_alt_1116;#E6E6E6
1117;Reed Helen;Node_alt_1117;#E6E6E6
1118;Reid Elizabeth;Node_alt_1118;#E6E6E6
1119;Remick Grace;Node_alt_1119;#E6E6E6
1120;Reynolds George;Node_alt_1120;#E6E6E6
1121;Reynolds Sheri;Node_alt_1121;#E6E6E6
1122;Rhodes Eugene;Node_alt_1122;#E6E6E6
1123;Rice Alfred;Node_alt_1123;#E6E6E6
1124;Rice George;Node_alt_1124;#E6E6E6
1125;Richardson Albert;Node_alt_1125;#E6E6E6
1126;Richardson Dorothy;Node_alt_1126;#E6E6E6
1127;Richardson Sarah;Node_alt_1127;#E6E6E6
1128;Rich Charles;Node_alt_1128;#E6E6E6
1129;Richmond Grace;Node_alt_1129;#E6E6E6
1130;Richter Conrad;Node_alt_1130;#E6E6E6
1131;Riddle Albert;Node_alt_1131;#E6E6E6
1132;Rihani Ameen;Node_alt_1132;#E6E6E6
1133;Riley Henry;Node_alt_1133;#E6E6E6
1134;Ritchie Eric;Node_alt_1134;#E6E6E6
1135;Rives Hallie;Node_alt_1135;#E6E6E6
1136;Robin Gallienne;Node_alt_1136;#E6E6E6
1137;Robinson CH;Node_alt_1137;#E6E6E6
1138;Robinson Eliot;Node_alt_1138;#E6E6E6
1139;Roche Arthur;Node_alt_1139;#E6E6E6
1140;Roffey Monique;Node_alt_1140;#E6E6E6
1141;Roosevelt Wyn;Node_alt_1141;#E6E6E6
1142;Roper Edward;Node_alt_1142;#E6E6E6
1143;Rosebery Lord;Node_alt_1143;#E6E6E6
1144;Ross Albert;Node_alt_1144;#E6E6E6
1145;Ross Frederick;Node_alt_1145;#E6E6E6
1146;Rowland Helen;Node_alt_1146;#E6E6E6
1147;Rubens Bernice;Node_alt_1147;#E6E6E6
1148;Rubio Gwyn Hyman;Node_alt_1148;#E6E6E6
1149;Ruck Berta;Node_alt_1149;#E6E6E6
1150;Russell Dora;Node_alt_1150;#E6E6E6
1151;Ruxton George;Node_alt_1151;#E6E6E6
1152;Saer Juan José;Node_alt_1152;#FF7F00
1153;Saul Jack;Node_alt_1153;#E6E6E6
1154;Scott Paul;Node_alt_1154;#E6E6E6
1155;Selvon Sam;Node_alt_1155;#E6E6E6
1156;Sembène Ousmane;Node_alt_1156;#FF7F00
1157;Shaara Michael;Node_alt_1157;#E6E6E6
1158;Shah Bina;Node_alt_1158;#E6E6E6
1159;Sinclair Upton;Node_alt_1159;#E6E6E6
1160;Sionil Jose F;Node_alt_1160;#E6E6E6
1161;Sirees Nihad;Node_alt_1161;#FF7F00
1162;Sirleaf Ellen Johnson;Node_alt_1162;#E6E6E6
1163;Smiley Jane;Node_alt_1163;#E6E6E6
1164;Solares Martin;Node_alt_1164;#FF7F00
1165;Ibrahim Sonallah;Node_alt_1165;#FF7F00
1166;Soueif Ahdaf;Node_alt_1166;#E6E6E6
1167;Stead Christina;Node_alt_1167;#E6E6E6
1168;Storey David;Node_alt_1168;#E6E6E6
1169;Stribling Thomas Sigismund;Node_alt_1169;#E6E6E6
1170;Sudbanthad Pitchaya;Node_alt_1170;#E6E6E6
1171;Susann Jacqueline;Node_alt_1171;#E6E6E6
1172;Swift Graham;Node_alt_1172;#E6E6E6
1173;Syjuco Miguel;Node_alt_1173;#E6E6E6
1174;Tademy Lalita;Node_alt_1174;#E6E6E6
1175;Taylor Bayard;Node_alt_1175;#E6E6E6
1176;Taylor Peter;Node_alt_1176;#E6E6E6
1177;Taylor Robert Lewis;Node_alt_1177;#E6E6E6
1178;Tekin Latife;Node_alt_1178;#FF7F00
1179;Thurman Wallace;Node_alt_1179;#E6E6E6
1180;Toer Pramoedya Ananta;Node_alt_1180;#FF7F00
1181;Turner Ethel;Node_alt_1181;#E6E6E6
1182;Tynan Katharine;Node_alt_1182;#E6E6E6
1183;Unsworth Barry;Node_alt_1183;#E6E6E6
1184;Upadhyay Samrat;Node_alt_1184;#E6E6E6
1185;Volpi Jorge;Node_alt_1185;#FF7F00
1186;Warren Robert Penn;Node_alt_1186;#E6E6E6
1187;Welsapar Ak;Node_alt_1187;#FF7F00
1188;Wendt Albert;Node_alt_1188;#E6E6E6
1189;West Dorothy;Node_alt_1189;#E6E6E6
1190;Wilson Margaret;Node_alt_1190;#E6E6E6
1191;Wright Stephen;Node_alt_1191;#E6E6E6
1192;Wroblewski David;Node_alt_1192;#E6E6E6
1193;Yates Dornford;Node_alt_1193;#E6E6E6
1194;Yefremov Ivan;Node_alt_1194;#FF7F00
1195;Yong Jin;Node_alt_1195;#FF7F00
1196;Young Lani Wendt;Node_alt_1196;#E6E6E6
1197;Ayatsuji Yukito;Node_alt_1197;#FF7F00
1198;Groom Winston;Node_alt_1198;#E6E6E6
1199;McBride James;Node_alt_1199;#E6E6E6
1200;Akhtar Ayad;Node_alt_1200;#E6E6E6
1201;Lerner Ben;Node_alt_1201;#E6E6E6
1202;Barry Kevin;Node_alt_1202;#E6E6E6
1203;Orange Tommy;Node_alt_1203;#E6E6E6
1204;Mahajan Karan;Node_alt_1204;#E6E6E6
1205;McGuire Ian;Node_alt_1205;#E6E6E6
1206;Hertmans Stefan;Node_alt_1206;#FF7F00
1207;Sharma Akhil;Node_alt_1207;#E6E6E6
1208;Klay Phil;Node_alt_1208;#E6E6E6
1209;Powers Kevin;Node_alt_1209;#E6E6E6
1210;Harbach Chad;Node_alt_1210;#E6E6E6
1211;Washington Bryan;Node_alt_1211;#E6E6E6
1212;Cline Ernest;Node_alt_1212;#E6E6E6
1213;Lanchester John;Node_alt_1213;#E6E6E6
1214;Washburn Kawai;Node_alt_1214;#E6E6E6
1215;Taylor Brandon;Node_alt_1215;#E6E6E6
1216;McCann Colum;Node_alt_1216;#E6E6E6
1217;Greenwell Garth;Node_alt_1217;#E6E6E6
1218;Vuong Ocean;Node_alt_1218;#E6E6E6
1219;Johnson Denis;Node_alt_1219;#E6E6E6
1220;Yates Christopher;Node_alt_1220;#E6E6E6
1221;Winters Ben;Node_alt_1221;#E6E6E6
1222;Haslett Adam;Node_alt_1222;#E6E6E6
1223;Barrett Colin;Node_alt_1223;#E6E6E6
1224;Baxter Charles;Node_alt_1224;#E6E6E6
1225;Hemon Aleksandar;Node_alt_1225;#E6E6E6
1226;Petterson Per;Node_alt_1226;#FF7F00
1227;Tóibín Colm;Node_alt_1227;#E6E6E6
1228;House Richard;Node_alt_1228;#E6E6E6
1229;Shacochis Bob;Node_alt_1229;#E6E6E6
1230;Meyer Philipp;Node_alt_1230;#E6E6E6
1231;Barry Sebastian;Node_alt_1231;#E6E6E6
1232;Lavalle Victor;Node_alt_1232;#E6E6E6
1233;Kunzru Hari;Node_alt_1233;#E6E6E6
1234;Coovadia Imraan;Node_alt_1234;#E6E6E6
1235;Addonia Sulaiman;Node_alt_1235;#E6E6E6
1236;Iweala Uzodinma;Node_alt_1236;#E6E6E6
1237;Nwokolo Chuma;Node_alt_1237;#E6E6E6
1238;Murray Paul;Node_alt_1238;#E6E6E6
1239;Maupin Armistead;Node_alt_1239;#E6E6E6
1240;Beauman Ned;Node_alt_1240;#E6E6E6
1241;Temple Peter;Node_alt_1241;#E6E6E6
1242;Neville Stuart;Node_alt_1242;#E6E6E6
1243;Harrison MJ;Node_alt_1243;#E6E6E6
1244;Porter Max;Node_alt_1244;#E6E6E6
1245;Meek James;Node_alt_1245;#E6E6E6
1246;Remoto Danton;Node_alt_1246;#E6E6E6
1247;Vargas Jose F;Node_alt_1247;#E6E6E6
1248;Lee Chang-rae;Node_alt_1248;#E6E6E6
1249;Kimani Peter;Node_alt_1249;#E6E6E6
1250;Burnet Macrae Graeme;Node_alt_1250;#E6E6E6
1251;Kingsnorth Paul;Node_alt_1251;#E6E6E6
1252;Szalay David;Node_alt_1252;#E6E6E6
1253;Enrigue Alvaro;Node_alt_1253;#FF7F00
1254;MacNeil Kevin;Node_alt_1254;#E6E6E6
1255;Rothmann Ralf;Node_alt_1255;#FF7F00
1256;MacLaverty Bernard;Node_alt_1256;#E6E6E6
1257;Bjørnson Bjørnstjerne;Node_alt_1257;#FF7F00
1258;Heyse Paul;Node_alt_1258;#FF7F00
1259;Hauptmann Gerhart;Node_alt_1259;#FF7F00
1260;Rolland Romain;Node_alt_1260;#FF7F00
1261;Reymont Wladyslaw;Node_alt_1261;#FF7F00
1262;Undset Sigrid;Node_alt_1262;#FF7F00
1263;Galsworthy John;Node_alt_1263;#E6E6E6
1264;Bunin Ivan;Node_alt_1264;#FF7F00
1265;du Gard Roger;Node_alt_1265;#FF7F00
1266;Sillanpää Frans;Node_alt_1266;#FF7F00
1267;Mauriac François;Node_alt_1267;#FF7F00
1268;Andrić Ivo;Node_alt_1268;#FF7F00
1269;Simon Claude;Node_alt_1269;#FF7F00
1270;Jelinek Elfriede;Node_alt_1270;#FF7F00
1271;Le Clezio JMG;Node_alt_1271;#FF7F00
1272;Spark Muriel;Node_alt_1272;#E6E6E6
1273;Barker AL;Node_alt_1273;#E6E6E6
1274;Bowen Elizabeth;Node_alt_1274;#E6E6E6
1275;Hazzard Shirley;Node_alt_1275;#E6E6E6
1276;Robinson Derek;Node_alt_1276;#E6E6E6
1277;Taylor Elizabeth;Node_alt_1277;#E6E6E6
1278;Berger John;Node_alt_1278;#E6E6E6
1279;Bainbridge Beryl;Node_alt_1279;#E6E6E6
1280;Trevor William;Node_alt_1280;#E6E6E6
1281;Blackwood Caroline;Node_alt_1281;#E6E6E6
1282;Pym Barbara;Node_alt_1282;#E6E6E6
1283;Gardam Jane;Node_alt_1283;#E6E6E6
1284;Weldon Fay;Node_alt_1284;#E6E6E6
1285;Burgess Anthony;Node_alt_1285;#E6E6E6
1286;Carr JL;Node_alt_1286;#E6E6E6
1287;Keane Molly;Node_alt_1287;#E6E6E6
1288;Thomas DM;Node_alt_1288;#E6E6E6
1289;Boyd William;Node_alt_1289;#E6E6E6
1290;Bradbury Malcolm;Node_alt_1290;#E6E6E6
1291;Fuller John;Node_alt_1291;#E6E6E6
1292;Lodge David;Node_alt_1292;#E6E6E6
1293;Davies Robertson;Node_alt_1293;#E6E6E6
1294;Ackroyd Peter;Node_alt_1294;#E6E6E6
1295;Bedford Sybille;Node_alt_1295;#E6E6E6
1296;Kelman James;Node_alt_1296;#E6E6E6
1297;Tremain Rose;Node_alt_1297;#E6E6E6
1298;McGahern John;Node_alt_1298;#E6E6E6
1299;Moore Brian;Node_alt_1299;#E6E6E6
1300;Amis Martin;Node_alt_1300;#E6E6E6
1301;McCabe Patrick;Node_alt_1301;#E6E6E6
1302;Fischer Tibor;Node_alt_1302;#E6E6E6
1303;Crace Jim;Node_alt_1303;#E6E6E6
1304;Jackson Mick;Node_alt_1304;#E6E6E6
1305;Parks Tim;Node_alt_1305;#E6E6E6
1306;Booth Martin;Node_alt_1306;#E6E6E6
1307;Mills Magnus;Node_alt_1307;#E6E6E6
1308;Frayn Michael;Node_alt_1308;#E6E6E6
1309;Azzopardi Trezza;Node_alt_1309;#E6E6E6
1310;Kneale Matthew;Node_alt_1310;#E6E6E6
1311;Seiffert Rachel;Node_alt_1311;#E6E6E6
1312;Smith Ali;Node_alt_1312;#E6E6E6
1313;Galgut Damon;Node_alt_1313;#E6E6E6
1314;Heller Zoë;Node_alt_1314;#E6E6E6
1315;Morrall Clare;Node_alt_1315;#E6E6E6
1316;Hall Sarah;Node_alt_1316;#E6E6E6
1317;Woodward Gerard;Node_alt_1317;#E6E6E6
1318;Hyland MJ;Node_alt_1318;#E6E6E6
1319;Barker Nicola;Node_alt_1319;#E6E6E6
1320;Jones Lloyd;Node_alt_1320;#E6E6E6
1321;Sinha Indra;Node_alt_1321;#E6E6E6
1322;Grant Linda;Node_alt_1322;#E6E6E6
1323;Hensher Philip;Node_alt_1323;#E6E6E6
1324;Toltz Steve;Node_alt_1324;#E6E6E6
1325;Foulds Adam;Node_alt_1325;#E6E6E6
1326;Mawer Simon;Node_alt_1326;#E6E6E6
1327;Donoghue Emma;Node_alt_1327;#E6E6E6
1328;Levy Andrea;Node_alt_1328;#E6E6E6
1329;McCarthy Tom;Node_alt_1329;#E6E6E6
1330;Birch Carol;Node_alt_1330;#E6E6E6
1331;deWitt Patrick;Node_alt_1331;#E6E6E6
1332;Edugyan Esi;Node_alt_1332;#E6E6E6
1333;Kelman Stephen;Node_alt_1333;#E6E6E6
1334;Miller AD;Node_alt_1334;#E6E6E6
1335;Levy Deborah;Node_alt_1335;#E6E6E6
1336;Moore Alison;Node_alt_1336;#E6E6E6
1337;Self Will;Node_alt_1337;#E6E6E6
1338;Thayil Jeet;Node_alt_1338;#E6E6E6
1339;Ferris Joshua;Node_alt_1339;#E6E6E6
1340;Fowler Karen;Node_alt_1340;#E6E6E6
1341;Sahota Sunjeev;Node_alt_1341;#E6E6E6
1342;Thien Madeleine;Node_alt_1342;#E6E6E6
1343;Fridlund Emily;Node_alt_1343;#E6E6E6
1344;Mozley Fiona;Node_alt_1344;#E6E6E6
1345;Johnson Daisy;Node_alt_1345;#E6E6E6
1346;Kushner Rachel;Node_alt_1346;#E6E6E6
1347;Ellmann Lucy;Node_alt_1347;#E6E6E6
1348;Cook Diane;Node_alt_1348;#E6E6E6
1349;Marquand John;Node_alt_1349;#E6E6E6
1350;Agee James;Node_alt_1350;#E6E6E6
1351;Porter Katherine;Node_alt_1351;#E6E6E6
1352;Stafford Jean;Node_alt_1352;#E6E6E6
1353;McPherson James;Node_alt_1353;#E6E6E6
1354;Butler Robert;Node_alt_1354;#E6E6E6
1355;Egan Jennifer;Node_alt_1355;#E6E6E6
1356;Erdrich Louise;Node_alt_1356;#E6E6E6
1357;Škvorecký Josef;Node_alt_1357;#FF7F00
1358;Frisch Max;Node_alt_1358;#FF7F00
1359;Rao Raja;Node_alt_1359;#E6E6E6
1360;Ugrešić Dubravka;Node_alt_1360;#FF7F00
1361;Michon Pierre;Node_alt_1361;#FF7F00
1362;Magris Claudio;Node_alt_1362;#FF7F00
1363;Lustig Arnošt;Node_alt_1363;#FF7F00
1364;Nádas Péter;Node_alt_1364;#FF7F00
1365;Klíma Ivan;Node_alt_1365;#FF7F00
